timestamp,body_region,pressure_avg,pressure_variation,motor_current,skin_temperature,posture_angle,emg_activity,massage_intensity,session_duration,discomfort_level,reference_stiffness,is_stiff
2026-08-02 00:26:00,Upper_Back,36.47,5.74,0.68,33.9,34.96,0.37,71.2,13.9,3,69.36,0
2026-08-02 00:27:00,Middle_Back,31.64,6.9,0.73,33.18,30.3,0.57,71.81,7.46,1,52.33,0
2026-08-02 00:28:00,Lower_Back,38.9,5.4,0.75,34.73,27.65,0.61,66.35,6.85,3,52.55,0
2026-08-02 00:29:00,Upper_Back,12.92,3.06,0.3,35.26,40.16,0.56,30.13,19.7,0,44.2,0
2026-08-02 00:30:00,Upper_Back,36.1,4.34,0.95,33.77,3.54,0.31,69.31,10.91,0,17.3,0
2026-08-02 00:31:00,Lower_Back,35.27,4.8,0.34,33.53,14.89,0.12,66.16,8.41,5,36.19,0
2026-08-02 00:32:00,Lower_Back,35.23,1.01,0.7,35.38,11.17,0.39,55.8,7.57,2,34.93,0
2026-08-02 00:33:00,Middle_Back,37.16,4.04,0.38,33.83,44.46,0.15,40.23,15.01,4,69.09,0
2026-08-02 00:34:00,Upper_Back,40.44,5.11,0.45,33.97,17.52,0.81,35.75,14.14,3,50.24,0
2026-08-02 00:35:00,Upper_Back,46.22,1.59,0.64,33.55,32.97,0.43,27.31,14.65,4,63.58,0
2026-08-02 00:36:00,Upper_Back,22.14,5.57,0.53,35.23,30.81,0.3,50.59,6.32,4,46.76,0
2026-08-02 00:37:00,Lower_Back,47.13,4.29,0.33,34.21,9.54,0.66,55.12,18.4,4,54.42,0
2026-08-02 00:38:00,Upper_Back,32.42,6.69,0.34,34.79,10.75,0.45,41.56,10.84,6,33.02,0
2026-08-02 00:39:00,Middle_Back,13.47,0.78,0.53,34.94,12.66,0.3,48.52,9.7,7,33.35,0
2026-08-02 00:40:00,Upper_Back,12.63,2.22,0.81,33.53,18.5,0.7,41.81,11.94,5,36.51,0
2026-08-02 00:41:00,Middle_Back,25.04,4.41,0.92,33.8,10.54,0.74,58.46,10.85,4,61.99,0
2026-08-02 00:42:00,Lower_Back,45.32,2.43,0.27,35.05,0.88,0.59,74.08,17.95,7,42.52,0
2026-08-02 00:43:00,Lower_Back,41.85,5.14,0.51,33.59,39.57,0.09,29.84,18.94,7,52.54,0
2026-08-02 00:44:00,Upper_Back,45.49,5.43,0.28,34.88,43.45,0.5,42.88,9.55,5,75.65,1
2026-08-02 00:45:00,Upper_Back,33.28,1.17,0.21,35.32,15.37,0.66,28.45,17.96,0,26.98,0
2026-08-02 00:46:00,Upper_Back,29.81,3.84,0.73,34.37,15.23,0.16,57.5,16.72,6,39.73,0
2026-08-02 00:47:00,Lower_Back,16.64,3.81,0.68,34.72,0.32,0.23,63.73,18.96,3,39.71,0
2026-08-02 00:48:00,Lower_Back,24.77,2.9,0.33,34.92,30.61,0.76,75.91,8.69,5,62.35,0
2026-08-02 00:49:00,Middle_Back,29.53,6.56,0.39,35.04,37.14,0.07,36.73,13.65,2,48.13,0
2026-08-02 00:50:00,Lower_Back,13.99,5.88,0.22,33.69,6.6,0.65,77.01,9.12,7,20.25,0
2026-08-02 00:51:00,Lower_Back,19.93,5.03,0.87,32.65,7.18,0.43,23.8,17.36,4,36.99,0
2026-08-02 00:52:00,Upper_Back,36.92,5.14,0.98,33.71,35.55,0.41,56.18,5.08,7,61.11,0
2026-08-02 00:53:00,Lower_Back,43.1,3.5,0.31,34.52,27.73,0.06,23.43,13.47,6,42.35,0
2026-08-02 00:54:00,Middle_Back,54.93,6.49,0.39,33.85,2.02,0.71,73.63,10.09,2,33.89,0
2026-08-02 00:55:00,Middle_Back,51.99,5.01,0.89,34.75,28.01,0.34,51.79,9.84,0,67.06,0
2026-08-02 00:56:00,Middle_Back,38.92,5.24,0.94,33.57,13.9,0.48,60.16,14.67,0,54.96,0
2026-08-02 00:57:00,Upper_Back,28.96,6.1,0.54,34.4,16.59,0.59,69.89,17.77,1,41.52,0
2026-08-02 00:58:00,Upper_Back,38.63,2.28,0.24,33.06,34.64,0.61,29.02,14.14,4,53.25,0
2026-08-02 00:59:00,Lower_Back,45.35,5.75,0.23,34.75,36.49,0.81,22.32,17.8,1,92.84,1
2026-08-02 01:00:00,Upper_Back,15.33,1.77,0.66,34.14,18.02,0.48,72.73,8.97,6,32.76,0
2026-08-02 01:01:00,Lower_Back,28.45,2.74,0.51,33.11,42.62,0.37,38.9,12.79,2,44.92,0
2026-08-02 01:02:00,Upper_Back,47.79,2.68,0.22,33.38,18.29,0.81,27.74,11.76,7,63.81,0
2026-08-02 01:03:00,Middle_Back,27.27,6.86,0.67,34.75,34.73,0.56,48.11,5.17,3,52.23,0
2026-08-02 01:04:00,Upper_Back,35.73,6.07,0.21,33.95,21.77,0.29,55.9,13.35,1,44.66,0
2026-08-02 01:05:00,Middle_Back,36.45,5.06,0.83,33.15,40.39,0.15,21.86,14.92,0,51.68,0
2026-08-02 01:06:00,Lower_Back,18.3,5.23,0.45,35.4,40.85,0.72,36.49,13.88,4,79.15,1
2026-08-02 01:07:00,Upper_Back,26.3,4.15,0.23,34.65,3.93,0.34,21.97,16.04,7,31.79,0
2026-08-02 01:08:00,Middle_Back,25.05,6.66,0.67,35.37,42.14,0.58,45.22,13.57,2,56.92,0
2026-08-02 01:09:00,Middle_Back,11.18,3.73,0.52,33.78,37.15,0.43,73.71,6.0,5,51.15,0
2026-08-02 01:10:00,Lower_Back,11.09,2.97,0.98,33.93,35.61,0.21,78.96,6.75,6,58.91,0
2026-08-02 01:11:00,Lower_Back,47.43,1.56,0.64,35.19,9.04,0.53,58.22,13.95,6,69.35,0
2026-08-02 01:12:00,Lower_Back,22.29,5.61,0.42,34.08,36.23,0.1,29.7,9.12,0,36.89,0
2026-08-02 01:13:00,Upper_Back,33.31,5.27,0.77,34.62,38.26,0.38,74.35,6.19,5,61.07,0
2026-08-02 01:14:00,Upper_Back,23.44,3.0,0.42,33.26,13.01,0.49,50.97,11.44,6,39.25,0
2026-08-02 01:15:00,Upper_Back,52.33,0.66,0.92,33.84,42.85,0.4,29.22,13.31,3,70.72,1
2026-08-02 01:16:00,Middle_Back,21.67,5.95,0.5,32.87,2.24,0.65,75.3,9.93,7,36.61,0
2026-08-02 01:17:00,Upper_Back,29.33,0.57,0.64,33.12,6.75,0.71,65.45,15.81,4,24.14,0
2026-08-02 01:18:00,Middle_Back,49.27,5.07,0.24,32.5,24.19,0.67,63.9,14.66,7,89.88,1
2026-08-02 01:19:00,Middle_Back,47.89,6.81,0.54,32.62,25.91,0.08,62.55,9.99,3,34.25,0
2026-08-02 01:20:00,Middle_Back,18.37,3.34,0.87,35.43,29.03,0.21,32.02,16.32,6,42.39,0
2026-08-02 01:21:00,Lower_Back,46.12,2.03,0.84,33.23,0.76,0.48,32.66,14.73,3,38.88,0
2026-08-02 01:22:00,Upper_Back,30.62,5.08,0.38,34.49,43.22,0.8,61.3,14.56,7,100.0,1
2026-08-02 01:23:00,Upper_Back,31.73,5.81,0.38,35.02,2.01,0.72,33.18,13.3,6,19.22,0
2026-08-02 01:24:00,Lower_Back,16.01,4.05,0.85,34.15,6.44,0.72,46.32,5.17,4,61.45,0
2026-08-02 01:25:00,Middle_Back,13.63,6.79,0.94,32.96,0.63,0.29,66.92,15.45,4,25.84,0
2026-08-02 01:26:00,Lower_Back,42.76,0.84,0.28,34.68,25.51,0.39,67.04,10.64,5,64.08,0
2026-08-02 01:27:00,Middle_Back,32.34,3.78,0.56,34.3,41.95,0.43,47.2,19.14,3,57.53,0
2026-08-02 01:28:00,Upper_Back,29.66,5.17,0.47,34.69,29.97,0.18,67.53,17.27,2,47.74,0
2026-08-02 01:29:00,Lower_Back,42.83,6.11,0.9,34.81,37.02,0.07,70.32,13.82,5,61.53,0
2026-08-02 01:30:00,Lower_Back,44.45,1.67,0.27,35.43,0.6,0.81,59.29,8.78,4,59.01,0
2026-08-02 01:31:00,Lower_Back,17.15,5.7,0.37,34.22,24.39,0.24,33.71,8.06,0,23.52,0
2026-08-02 01:32:00,Upper_Back,37.46,4.09,0.8,33.52,20.68,0.24,36.44,10.11,6,42.87,0
2026-08-02 01:33:00,Middle_Back,16.09,3.08,0.24,34.45,22.45,0.12,38.89,12.15,5,21.42,0
2026-08-02 01:34:00,Middle_Back,43.81,1.36,0.59,32.71,3.25,0.79,27.01,9.44,1,30.65,0
2026-08-02 01:35:00,Upper_Back,39.56,6.12,0.55,35.19,30.8,0.51,36.39,12.72,2,64.27,0
2026-08-02 01:36:00,Lower_Back,53.05,1.52,0.47,32.86,22.64,0.58,32.57,7.48,6,73.63,1
2026-08-02 01:37:00,Upper_Back,13.1,2.51,0.52,33.48,34.43,0.78,47.32,19.67,5,73.32,1
2026-08-02 01:38:00,Lower_Back,12.57,2.39,0.62,34.95,21.84,0.33,74.51,6.62,4,25.11,0
2026-08-02 01:39:00,Middle_Back,22.7,6.16,0.33,34.29,6.72,0.55,26.27,18.98,7,40.9,0
